timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-04-24T13:02:22,yahoo-a4-lstm-lwf,c5756e55-92e0-453d-8f3e-53abf1a815c6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,53.84880575025454,0.0001089116046125877,2.0225444760596736e-06,5.0,0.0,6.0,7.47899425325967e-05,0,8.974749006951849e-05,0.00016453743260211518,Poland,POL,mazovia,,,macOS-14.3.1-arm64-arm-64bit,3.11.4,2.8.2,8,Apple M1 Pro,,,21.0405,52.1991,16.0,machine,N,1.0
