timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-04-21T09:23:37,yahoo-a1-gru-strb,89ce3dc6-7df3-4de2-b511-635adcc297e7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,80.08435579109937,5.817086064153478e-07,7.263698392389381e-09,5.0,0.0,6.0,0.0001112281856456,0,0.0001334731622234,0.0002447013478691,Canada,CAN,quebec,,,macOS-14.3.1-arm64-arm-64bit,3.11.4,2.8.2,8,Apple M1 Pro,,,-71.2,46.8,16.0,machine,N,1.0
2026-05-01T21:10:08,yahoo-a1-gru-strb,0fc6d4f4-caf3-489b-8938-fcc031bed146,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,65.76594712492079,0.0001330145641286897,2.022544644206702e-06,5.0,0.0,6.0,9.134151273109537e-05,0,0.00010960929465324928,0.00020095080738434464,Poland,POL,silesia,,,macOS-14.3.1-arm64-arm-64bit,3.11.4,2.8.2,8,Apple M1 Pro,,,19.1034,50.8047,16.0,machine,N,1.0
