model,regime,run_id,n_concepts,fwt_lopez_paz
gru,derpp,r-derpp_sl12_st12_sp168_bu100_re0.5_al0.5_te0.5,8,0.3010619400294666
gru,derpp,r-derpp_sl12_st12_sp168_bu250_re0.5_al0.5_te0.5,8,0.3145738371673476
gru,derpp,r-derpp_sl12_st12_sp168_bu500_re0.5_al0.5_te0.5,8,0.3131286408159049
gru,derpp,r-derpp_sl12_st12_sp168_bu50_al0.5_te0.5,8,0.3050444411354838
gru,derpp,r-derpp_sl12_st12_sp168_bu50_re0.3_al0.5_te0.5,8,0.31138687383952135
gru,derpp,r-derpp_sl12_st12_sp168_bu50_re0.5_al0.1_te0.5,8,0.30781578769454004
gru,derpp,r-derpp_sl12_st12_sp168_bu50_re0.5_al0.5_te0.1,8,0.30939417466927416
gru,derpp,r-derpp_sl12_st12_sp168_bu50_re0.5_al0.5_te0.5,8,0.3105180752067765
gru,derpp,r-derpp_sl12_st12_sp168_bu50_re0.5_al0.5_te1.0,8,0.3143481372953391
gru,derpp,r-derpp_sl12_st12_sp168_bu50_re0.5_al1.0_te0.5,8,0.31195451603289576
gru,derpp,r-derpp_sl12_st12_sp336_bu1000_re0.5_al0.5_te0.5,4,0.2402342364217779
gru,derpp,r-derpp_sl12_st12_sp336_bu100_re0.5_al0.5_te0.5,4,0.2321113122460313
gru,derpp,r-derpp_sl12_st12_sp336_bu250_re0.5_al0.5_te0.5,4,0.2400092982449243
gru,derpp,r-derpp_sl12_st12_sp336_bu500_re0.5_al0.5_te0.5,4,0.2461661917315324
gru,derpp,r-derpp_sl12_st12_sp336_bu50_al0.5_te0.5,4,0.2340667096542195
gru,derpp,r-derpp_sl12_st12_sp336_bu50_re0.3_al0.5_te0.5,4,0.22812749966972587
gru,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.1_te0.5,4,0.22157457537782313
gru,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te0.1,4,0.21613740434799542
gru,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te0.5,4,0.22320913035295062
gru,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te1.0,4,0.2269339343914545
gru,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al1.0_te0.5,4,0.2088758405821012
gru,derpp,r-derpp_sl16_st16_sp168_bu50_re0.5_al0.5_te0.5,8,0.34146980727133414
gru,derpp,r-derpp_sl16_st16_sp336_bu50_re0.5_al0.5_te0.5,4,0.23572335087866614
gru,derpp,r-derpp_sl24_st24_sp168_bu50_re0.5_al0.5_te0.5,8,0.37338256720607277
gru,derpp,r-derpp_sl24_st24_sp336_bu50_re0.5_al0.5_te0.5,4,0.2626352972530132
gru,derpp,r-derpp_sl6_st6_sp168_bu50_re0.5_al0.5_te0.5,8,0.33821193846395897
gru,derpp,r-derpp_sl6_st6_sp336_bu50_re0.5_al0.5_te0.5,4,0.25603998411278256
gru,derpp,r-derpp_sl8_st8_sp168_bu50_re0.5_al0.5_te0.5,8,0.3488319238995728
gru,derpp,r-derpp_sl8_st8_sp336_bu50_re0.5_al0.5_te0.5,4,0.22687663902445357
lstm,derpp,r-derpp_sl10_st10_sp336_bu50_re0.5_al0.5_te0.5,4,0.25023020769929927
lstm,derpp,r-derpp_sl12_st12_sp168_bu50_re0.5_al0.5_te0.5,8,0.31484763541585614
lstm,derpp,r-derpp_sl12_st12_sp336_bu1000_re0.5_al0.5_te0.5,4,0.25752206958480284
lstm,derpp,r-derpp_sl12_st12_sp336_bu100_re0.5_al0.5_te0.5,4,0.22466547482358293
lstm,derpp,r-derpp_sl12_st12_sp336_bu250_re0.5_al0.5_te0.5,4,0.24266669079594472
lstm,derpp,r-derpp_sl12_st12_sp336_bu500_re0.5_al0.5_te0.5,4,0.23663512884440463
lstm,derpp,r-derpp_sl12_st12_sp336_bu50_al0.5_te0.5,4,0.24061124095904304
lstm,derpp,r-derpp_sl12_st12_sp336_bu50_re0.3_al0.5_te0.5,4,0.2393244324707597
lstm,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.1_te0.5,4,0.2292271543218082
lstm,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te0.1,4,0.21645825105841124
lstm,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te0.5,4,0.225720997569531
lstm,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te1.0,4,0.23930875824358955
lstm,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al1.0_te0.5,4,0.21317517497968438
lstm,derpp,r-derpp_sl16_st16_sp336_bu50_re0.5_al0.5_te0.5,4,0.2273015093335253
lstm,derpp,r-derpp_sl24_st24_sp336_bu50_re0.5_al0.5_te0.5,4,0.2845933142232216
lstm,derpp,r-derpp_sl6_st6_sp336_bu50_re0.5_al0.5_te0.5,4,0.23161321671393112
lstm,derpp,r-derpp_sl8_st8_sp336_bu50_re0.5_al0.5_te0.5,4,0.24011138479037344
tcn,derpp,r-derpp_sl10_st10_sp336_bu50_re0.5_al0.5_te0.5,4,0.24046074079416924
tcn,derpp,r-derpp_sl12_st12_sp168_bu50_re0.5_al0.5_te0.5,8,0.3083360261592382
tcn,derpp,r-derpp_sl12_st12_sp336_bu1000_re0.5_al0.5_te0.5,4,0.25472705558154474
tcn,derpp,r-derpp_sl12_st12_sp336_bu100_re0.5_al0.5_te0.5,4,0.23374659469680004
tcn,derpp,r-derpp_sl12_st12_sp336_bu250_re0.5_al0.5_te0.5,4,0.26084607648908426
tcn,derpp,r-derpp_sl12_st12_sp336_bu500_re0.5_al0.5_te0.5,4,0.25003878293115417
tcn,derpp,r-derpp_sl12_st12_sp336_bu50_al0.5_te0.5,4,0.2381549180466991
tcn,derpp,r-derpp_sl12_st12_sp336_bu50_re0.3_al0.5_te0.5,4,0.24906794658137632
tcn,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.1_te0.5,4,0.21544550191303427
tcn,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te0.1,4,0.21332169862264708
tcn,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te0.5,4,0.2132986426268324
tcn,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te1.0,4,0.21460495819467076
tcn,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al1.0_te0.5,4,0.22563083912049622
tcn,derpp,r-derpp_sl16_st16_sp336_bu50_re0.5_al0.5_te0.5,4,0.26802395645908056
tcn,derpp,r-derpp_sl24_st24_sp336_bu50_re0.5_al0.5_te0.5,4,0.24437054507892
tcn,derpp,r-derpp_sl6_st6_sp336_bu50_re0.5_al0.5_te0.5,4,0.27913223217365846
tcn,derpp,r-derpp_sl8_st8_sp336_bu50_re0.5_al0.5_te0.5,4,0.25739332149754596
vgru,derpp,r-derpp_sl10_st10_sp336_bu50_re0.5_al0.5_te0.5,4,0.3889229764270487
vgru,derpp,r-derpp_sl12_st12_sp168_bu50_re0.5_al0.5_te0.5,8,0.4587503105562791
vgru,derpp,r-derpp_sl12_st12_sp336_bu1000_re0.5_al0.5_te0.5,4,0.38194121586113927
vgru,derpp,r-derpp_sl12_st12_sp336_bu100_re0.5_al0.5_te0.5,4,0.3823131763303536
vgru,derpp,r-derpp_sl12_st12_sp336_bu250_re0.5_al0.5_te0.5,4,0.38008961312353495
vgru,derpp,r-derpp_sl12_st12_sp336_bu500_re0.5_al0.5_te0.5,4,0.3822171227433708
vgru,derpp,r-derpp_sl12_st12_sp336_bu50_al0.5_te0.5,4,0.3768009481544836
vgru,derpp,r-derpp_sl12_st12_sp336_bu50_re0.3_al0.5_te0.5,4,0.3790908485050166
vgru,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.1_te0.5,4,0.37939731065354554
vgru,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te0.1,4,0.37692117398785174
vgru,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te0.5,4,0.37931037876230667
vgru,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te1.0,4,0.38164524684333934
vgru,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al1.0_te0.5,4,0.37860109878982673
vgru,derpp,r-derpp_sl16_st16_sp336_bu50_re0.5_al0.5_te0.5,4,0.3898119837801524
vgru,derpp,r-derpp_sl24_st24_sp336_bu50_re0.5_al0.5_te0.5,4,0.397939906567035
vgru,derpp,r-derpp_sl6_st6_sp336_bu50_re0.5_al0.5_te0.5,4,0.3801772415049131
vgru,derpp,r-derpp_sl8_st8_sp336_bu50_re0.5_al0.5_te0.5,4,0.3863086555584118
vgru-kl,derpp,r-derpp_sl10_st10_sp336_bu50_re0.5_al0.5_te0.5,4,0.3624769270031914
vgru-kl,derpp,r-derpp_sl12_st12_sp168_bu50_re0.5_al0.5_te0.5,8,0.42173621334274813
vgru-kl,derpp,r-derpp_sl12_st12_sp336_bu1000_re0.5_al0.5_te0.5,4,0.37018820701598054
vgru-kl,derpp,r-derpp_sl12_st12_sp336_bu100_re0.5_al0.5_te0.5,4,0.364366964715866
vgru-kl,derpp,r-derpp_sl12_st12_sp336_bu250_re0.5_al0.5_te0.5,4,0.3713614110146504
vgru-kl,derpp,r-derpp_sl12_st12_sp336_bu500_re0.5_al0.5_te0.5,4,0.36676732433316944
vgru-kl,derpp,r-derpp_sl12_st12_sp336_bu50_al0.5_te0.5,4,0.36592455297351684
vgru-kl,derpp,r-derpp_sl12_st12_sp336_bu50_re0.3_al0.5_te0.5,4,0.3643700727669017
vgru-kl,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.1_te0.5,4,0.3668707429905414
vgru-kl,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te0.1,4,0.36413631992035694
vgru-kl,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te0.5,4,0.36833770896923496
vgru-kl,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te1.0,4,0.3696454843294435
vgru-kl,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al1.0_te0.5,4,0.3678221082707906
vgru-kl,derpp,r-derpp_sl16_st16_sp336_bu50_re0.5_al0.5_te0.5,4,0.38670439068699425
vgru-kl,derpp,r-derpp_sl24_st24_sp336_bu50_re0.5_al0.5_te0.5,4,0.3984080460112338
vgru-kl,derpp,r-derpp_sl6_st6_sp336_bu50_re0.5_al0.5_te0.5,4,0.35979274585954474
vgru-kl,derpp,r-derpp_sl8_st8_sp336_bu50_re0.5_al0.5_te0.5,4,0.3687376942586971
vlstm,derpp,r-derpp_sl10_st10_sp336_bu50_re0.5_al0.5_te0.5,4,0.38773193561522024
vlstm,derpp,r-derpp_sl12_st12_sp168_bu50_re0.5_al0.5_te0.5,8,0.4585998355614765
vlstm,derpp,r-derpp_sl12_st12_sp336_bu1000_re0.5_al0.5_te0.5,4,0.38148810201068684
vlstm,derpp,r-derpp_sl12_st12_sp336_bu100_re0.5_al0.5_te0.5,4,0.3824455448398549
vlstm,derpp,r-derpp_sl12_st12_sp336_bu250_re0.5_al0.5_te0.5,4,0.3779465502365404
vlstm,derpp,r-derpp_sl12_st12_sp336_bu500_re0.5_al0.5_te0.5,4,0.38120259367490705
vlstm,derpp,r-derpp_sl12_st12_sp336_bu50_al0.5_te0.5,4,0.37552687207068924
vlstm,derpp,r-derpp_sl12_st12_sp336_bu50_re0.3_al0.5_te0.5,4,0.3781638708850841
vlstm,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.1_te0.5,4,0.37778522514520146
vlstm,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te0.1,4,0.37603315487487804
vlstm,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te0.5,4,0.37839887924593474
vlstm,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te1.0,4,0.38070887230444805
vlstm,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al1.0_te0.5,4,0.378795097634435
vlstm,derpp,r-derpp_sl16_st16_sp336_bu50_re0.5_al0.5_te0.5,4,0.3912068962403443
vlstm,derpp,r-derpp_sl24_st24_sp336_bu50_re0.5_al0.5_te0.5,4,0.3995527283664071
vlstm,derpp,r-derpp_sl6_st6_sp336_bu50_re0.5_al0.5_te0.5,4,0.3809249631779914
vlstm,derpp,r-derpp_sl8_st8_sp336_bu50_re0.5_al0.5_te0.5,4,0.38634672980181034
vlstm-kl,derpp,r-derpp_sl10_st10_sp336_bu50_re0.5_al0.5_te0.5,4,0.3502071301589413
vlstm-kl,derpp,r-derpp_sl12_st12_sp168_bu50_re0.5_al0.5_te0.5,8,0.3955026740049013
vlstm-kl,derpp,r-derpp_sl12_st12_sp336_bu1000_re0.5_al0.5_te0.5,4,0.37706907124946976
vlstm-kl,derpp,r-derpp_sl12_st12_sp336_bu100_re0.5_al0.5_te0.5,4,0.3758936861043467
vlstm-kl,derpp,r-derpp_sl12_st12_sp336_bu250_re0.5_al0.5_te0.5,4,0.37382888934564756
vlstm-kl,derpp,r-derpp_sl12_st12_sp336_bu500_re0.5_al0.5_te0.5,4,0.377184347499725
vlstm-kl,derpp,r-derpp_sl12_st12_sp336_bu50_al0.5_te0.5,4,0.37304921849156053
vlstm-kl,derpp,r-derpp_sl12_st12_sp336_bu50_re0.3_al0.5_te0.5,4,0.37572743178993234
vlstm-kl,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.1_te0.5,4,0.37688694071476975
vlstm-kl,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te0.1,4,0.378212734760256
vlstm-kl,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te0.5,4,0.3810369236142129
vlstm-kl,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te1.0,4,0.38270230620255535
vlstm-kl,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al1.0_te0.5,4,0.377995759419691
vlstm-kl,derpp,r-derpp_sl16_st16_sp336_bu50_re0.5_al0.5_te0.5,4,0.378942771677291
vlstm-kl,derpp,r-derpp_sl24_st24_sp336_bu50_re0.5_al0.5_te0.5,4,0.39396734151820073
vlstm-kl,derpp,r-derpp_sl6_st6_sp336_bu50_re0.5_al0.5_te0.5,4,0.3580204718822635
vlstm-kl,derpp,r-derpp_sl8_st8_sp336_bu50_re0.5_al0.5_te0.5,4,0.3673002321249463
vtcn,derpp,r-derpp_sl10_st10_sp336_bu50_re0.5_al0.5_te0.5,4,0.38644674350773434
vtcn,derpp,r-derpp_sl12_st12_sp168_bu50_re0.5_al0.5_te0.5,8,0.45865097854554254
vtcn,derpp,r-derpp_sl12_st12_sp336_bu1000_re0.5_al0.5_te0.5,4,0.38202566392123716
vtcn,derpp,r-derpp_sl12_st12_sp336_bu100_re0.5_al0.5_te0.5,4,0.38317561639075826
vtcn,derpp,r-derpp_sl12_st12_sp336_bu250_re0.5_al0.5_te0.5,4,0.379047257540678
vtcn,derpp,r-derpp_sl12_st12_sp336_bu500_re0.5_al0.5_te0.5,4,0.38233298564217816
vtcn,derpp,r-derpp_sl12_st12_sp336_bu50_al0.5_te0.5,4,0.3813879126578123
vtcn,derpp,r-derpp_sl12_st12_sp336_bu50_re0.3_al0.5_te0.5,4,0.38028186721365015
vtcn,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.1_te0.5,4,0.37713307368457505
vtcn,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te0.1,4,0.3716538509119183
vtcn,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te0.5,4,0.37614826924154077
vtcn,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te1.0,4,0.3794148515296407
vtcn,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al1.0_te0.5,4,0.3762453874485749
vtcn,derpp,r-derpp_sl16_st16_sp336_bu50_re0.5_al0.5_te0.5,4,0.3896671187039444
vtcn,derpp,r-derpp_sl24_st24_sp336_bu50_re0.5_al0.5_te0.5,4,0.3970651101987121
vtcn,derpp,r-derpp_sl6_st6_sp336_bu50_re0.5_al0.5_te0.5,4,0.3801691250867898
vtcn,derpp,r-derpp_sl8_st8_sp336_bu50_re0.5_al0.5_te0.5,4,0.3853772364651949
vtcn-kl,derpp,r-derpp_sl10_st10_sp336_bu50_re0.5_al0.5_te0.5,4,0.3630487894002969
vtcn-kl,derpp,r-derpp_sl12_st12_sp168_bu50_re0.5_al0.5_te0.5,8,0.38082595460615554
vtcn-kl,derpp,r-derpp_sl12_st12_sp336_bu1000_re0.5_al0.5_te0.5,4,0.3683057628032562
vtcn-kl,derpp,r-derpp_sl12_st12_sp336_bu100_re0.5_al0.5_te0.5,4,0.36451079983801815
vtcn-kl,derpp,r-derpp_sl12_st12_sp336_bu250_re0.5_al0.5_te0.5,4,0.3662285597192243
vtcn-kl,derpp,r-derpp_sl12_st12_sp336_bu500_re0.5_al0.5_te0.5,4,0.36320377146669064
vtcn-kl,derpp,r-derpp_sl12_st12_sp336_bu50_al0.5_te0.5,4,0.3543689317311644
vtcn-kl,derpp,r-derpp_sl12_st12_sp336_bu50_re0.3_al0.5_te0.5,4,0.35545261141524004
vtcn-kl,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.1_te0.5,4,0.3655214543358117
vtcn-kl,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te0.1,4,0.35604440530168935
vtcn-kl,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te0.5,4,0.36099134939088023
vtcn-kl,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al0.5_te1.0,4,0.36705002493991223
vtcn-kl,derpp,r-derpp_sl12_st12_sp336_bu50_re0.5_al1.0_te0.5,4,0.35774693063932556
vtcn-kl,derpp,r-derpp_sl16_st16_sp336_bu50_re0.5_al0.5_te0.5,4,0.372487962197215
vtcn-kl,derpp,r-derpp_sl24_st24_sp336_bu50_re0.5_al0.5_te0.5,4,0.39186764058945056
vtcn-kl,derpp,r-derpp_sl6_st6_sp336_bu50_re0.5_al0.5_te0.5,4,0.3651016232655448
vtcn-kl,derpp,r-derpp_sl8_st8_sp336_bu50_re0.5_al0.5_te0.5,4,0.35259317616323177
gru,ewc,r-ewc_sl10_st10_sp168_la1000,8,0.2874448198971186
gru,ewc,r-ewc_sl10_st10_sp336_la1000.0,4,0.21140162294396803
gru,ewc,r-ewc_sl12_st12_sp168_la100,8,0.30201595165827466
gru,ewc,r-ewc_sl12_st12_sp168_la1000.0,8,0.3033592199770772
gru,ewc,r-ewc_sl12_st12_sp168_la10000,8,0.31093205472627716
gru,ewc,r-ewc_sl12_st12_sp168_la500,8,0.30289748698306773
gru,ewc,r-ewc_sl12_st12_sp168_la5000,8,0.3081055380985677
gru,ewc,r-ewc_sl12_st12_sp336_la100,4,0.2320040977361116
gru,ewc,r-ewc_sl12_st12_sp336_la1000.0,4,0.2379217740286286
gru,ewc,r-ewc_sl12_st12_sp336_la10000,4,0.24909120403795296
gru,ewc,r-ewc_sl12_st12_sp336_la500,4,0.2350995042643441
gru,ewc,r-ewc_sl12_st12_sp336_la5000,4,0.24567418902913626
gru,ewc,r-ewc_sl12_st6_sp336_la1000.0,4,0.2164754205118005
gru,ewc,r-ewc_sl16_st16_sp168_la1000,8,0.3180350786806139
gru,ewc,r-ewc_sl16_st16_sp336_la1000.0,4,0.23792395597087476
gru,ewc,r-ewc_sl24_st12_sp336_la1000.0,4,0.24011983365159992
gru,ewc,r-ewc_sl24_st24_sp168_la1000,8,0.33025808541077184
gru,ewc,r-ewc_sl24_st24_sp336_la1000.0,4,0.283605178291613
gru,ewc,r-ewc_sl6_st6_sp168_la1000,8,0.3330590067085866
gru,ewc,r-ewc_sl6_st6_sp336_la1000.0,4,0.25981842049989645
