timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-04-23T23:59:56,yahoo-a3-vlstm-ewc,75786137-b3a2-4ec0-a6ac-f032f0949112,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,53.697976999916136,0.000108606505884426,2.022543714907465e-06,5.0,0.0,6.0,7.458045561539216e-05,0,8.949605125157784e-05,0.00016407650686697,Poland,POL,mazovia,,,macOS-14.3.1-arm64-arm-64bit,3.11.4,2.8.2,8,Apple M1 Pro,,,21.0405,52.1991,16.0,machine,N,1.0
