timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-04-21T03:04:09,yahoo-a1-vlstm-random-buffer,7f43ab13-bd7c-4602-a5d3-75eec1c8637f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.1309978752397,1.8980802020301505e-07,7.263711133774448e-09,5.0,0.0,6.0,3.6293032060429045e-05,0,4.3551546252177406e-05,7.984457831260645e-05,Canada,CAN,quebec,,,macOS-14.3.1-arm64-arm-64bit,3.11.4,2.8.2,8,Apple M1 Pro,,,-71.2,46.8,16.0,machine,N,1.0
2026-04-21T16:41:18,yahoo-a1-vlstm-random-buffer,5f110105-2f85-4a9a-a4b4-3d2a27aca572,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,25.757653292268515,5.2095969621629077e-05,2.0225433206396307e-06,5.0,0.0,6.0,3.577448119176552e-05,0,4.292913465294987e-05,7.870361584471539e-05,Poland,POL,mazovia,,,macOS-14.3.1-arm64-arm-64bit,3.11.4,2.8.2,8,Apple M1 Pro,,,21.0405,52.1991,16.0,machine,N,1.0
