timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-04-20T22:23:31,yahoo-a1-gru-random-buffer,00b481f7-d1b8-452e-820c-ff0ec68951b1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,54.7185753332451,3.974591766455174e-07,7.263697459682123e-09,5.0,0.0,6.0,7.599795532361087e-05,0,9.119708902590597e-05,0.0001671950443495,Canada,CAN,quebec,,,macOS-14.3.1-arm64-arm-64bit,3.11.4,2.8.2,8,Apple M1 Pro,,,-71.2,46.8,16.0,machine,N,1.0
2026-04-21T06:56:21,yahoo-a1-gru-random-buffer,b48a2169-1c43-4dbc-9222-b1562b6f035b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,54.66657062526792,0.00011056546040978141,2.022542463248572e-06,5.0,0.0,6.0,7.592568738360165e-05,0,9.111029610969128e-05,0.0001670359834932929,Poland,POL,mazovia,,,macOS-14.3.1-arm64-arm-64bit,3.11.4,2.8.2,8,Apple M1 Pro,,,21.0405,52.1991,16.0,machine,N,1.0
