timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-04-30T11:37:06,smd-vtcn-strb,d6a4ea15-9bdd-4c3e-a77f-ac5e70cbd25c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,121.10700091719627,0.0002449437451391,2.022539929848048e-06,5.0,0.0,6.0,0.0001682038711797,0,0.000201843150903,0.0003700470220827,Poland,POL,silesia,,,macOS-14.3.1-arm64-arm-64bit,3.11.4,2.8.2,8,Apple M1 Pro,,,19.1034,50.8047,16.0,machine,N,1.0
2026-05-07T00:27:58,smd-vtcn-strb,c431d6de-8ccf-46a8-a83b-1a62696009e1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,117.97039666678756,0.00023859850918912307,2.022528667620359e-06,5.0,0.0,6.0,0.00016384632939912583,0,0.00019661467256955803,0.0003604610019686839,Poland,POL,mazovia,,,macOS-14.3.1-arm64-arm-64bit,3.11.4,2.8.2,8,Apple M1 Pro,,,21.0093,52.2299,16.0,machine,N,1.0
