timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-04-23T17:02:49,yahoo-a3-tcn-ewc,81eb519a-ba25-48eb-832a-973039babd34,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,19.041554582770914,3.851230523998793e-05,2.022539970283437e-06,5.0,0.0,6.0,2.6446565451462648e-05,0,3.1735625971729556e-05,5.818219142319221e-05,Poland,POL,mazovia,,,macOS-14.3.1-arm64-arm-64bit,3.11.4,2.8.2,8,Apple M1 Pro,,,21.0405,52.1991,16.0,machine,N,1.0
